mean_speed_kmh,bus_type,level_of_loading,incline,t_amb,consumption_kwh_per_km,total_energy,heating_energy,heating_energy_el,ventilation_energy,other_energy,aux_energy,traction_power_fr_bat_wout_recup,traction_power_fr_bat_w_recup,recuperation_energy,traction_power_loss,energy_loss,distance
12.115,ebus2030_w_diesel_10m,0.5,0.0,10,1.386,0.723,0.299,0.299,0.018,0.108,0.425,0.523,0.275,0.248,0.147,0.147,521.45
12.115,ebus2030_w_diesel_10m,0.5,0.0,15,0.889,0.464,-0.081,0.054,0.018,0.108,0.18,0.523,0.275,0.248,0.147,0.147,521.45
12.115,ebus2030_w_diesel_10m,0.5,0.0,20,0.963,0.502,-0.136,0.091,0.018,0.108,0.216,0.522,0.274,0.248,0.147,0.147,521.45
12.115,ebus2030_w_diesel_10m,0.5,0.0,25,1.118,0.583,-0.252,0.168,0.018,0.108,0.294,0.522,0.274,0.248,0.147,0.147,521.45
12.115,ebus2030_w_diesel_10m,0.5,0.0,30,1.402,0.731,-0.464,0.309,0.018,0.108,0.435,0.522,0.274,0.248,0.147,0.147,521.45
12.115,ebus2030_w_diesel_10m,0.5,0.05,-20,9.327,4.864,3.854,3.421,0.018,0.108,3.547,1.223,1.148,0.075,0.153,0.153,521.45
12.115,ebus2030_w_diesel_10m,0.5,0.05,-15,7.612,3.969,2.989,2.557,0.018,0.108,2.682,1.223,1.148,0.075,0.153,0.153,521.45
12.115,ebus2030_w_diesel_10m,0.5,0.05,-10,6.045,3.152,2.212,1.779,0.018,0.108,1.905,1.222,1.147,0.075,0.153,0.153,521.45
12.115,ebus2030_w_diesel_10m,0.5,0.05,-5,4.648,2.423,1.52,1.087,0.018,0.108,1.213,1.222,1.147,0.075,0.153,0.153,521.45
12.115,ebus2030_w_diesel_10m,0.5,0.05,0,3.87,2.018,1.135,0.703,0.018,0.108,0.828,1.221,1.146,0.075,0.153,0.153,521.45
12.115,ebus2030_w_diesel_10m,0.5,0.05,5,4.042,2.108,0.788,0.788,0.018,0.108,0.914,1.221,1.146,0.075,0.153,0.153,521.45
12.115,ebus2030_w_diesel_10m,0.5,0.05,10,3.054,1.592,0.299,0.299,0.018,0.108,0.425,1.221,1.145,0.076,0.153,0.153,521.45
12.115,ebus2030_w_diesel_10m,0.5,0.05,15,2.558,1.334,-0.081,0.054,0.018,0.108,0.18,1.22,1.145,0.076,0.153,0.153,521.45
12.115,ebus2030_w_diesel_10m,0.5,0.05,20,2.631,1.372,-0.136,0.091,0.018,0.108,0.216,1.22,1.144,0.076,0.153,0.153,521.45
12.115,ebus2030_w_diesel_10m,0.5,0.05,25,2.786,1.453,-0.252,0.168,0.018,0.108,0.294,1.22,1.144,0.076,0.153,0.153,521.45
12.115,ebus2030_w_diesel_10m,0.5,0.05,30,3.07,1.601,-0.464,0.309,0.018,0.108,0.435,1.219,1.143,0.076,0.153,0.153,521.45
12.115,ebus2030_w_diesel_10m,1.0,-0.05,-20,5.685,2.965,3.718,3.285,0.018,0.108,3.411,0.185,-0.626,0.811,0.24,0.24,521.45
